Time (ms)	Sweep 1	Sweep 2	Sweep 3	Sweep 4	Sweep 5	Sweep 6	Sweep 7	Sweep 8	Sweep 9	Sweep 10	Sweep 11
9.554	61.45168	61.35037	61.26233	61.19056	61.13537	61.09497	61.0666	61.04732	61.03454	61.02625	61.02095
9.555	61.45213	61.35088	61.26288	61.19116	61.13599	61.09562	61.06727	61.04799	61.03522	61.02694	61.02164
9.556	61.45258	61.35138	61.26344	61.19175	61.13662	61.09627	61.06793	61.04866	61.0359	61.02762	61.02233
9.557	61.45303	61.35189	61.26399	61.19235	61.13725	61.09692	61.0686	61.04934	61.03659	61.02831	61.02302
9.558	61.45348	61.35239	61.26455	61.19294	61.13787	61.09757	61.06926	61.05001	61.03727	61.02899	61.0237
9.559	61.45393	61.3529	61.2651	61.19354	61.1385	61.09822	61.06992	61.05069	61.03795	61.02968	61.02439
9.56	61.45438	61.3534	61.26565	61.19413	61.13912	61.09886	61.07058	61.05136	61.03863	61.03036	61.02508
9.561	61.45483	61.35391	61.26621	61.19473	61.13974	61.09951	61.07124	61.05203	61.03931	61.03105	61.02577
9.562	61.45528	61.35442	61.26676	61.19532	61.14037	61.10015	61.07191	61.0527	61.03999	61.03173	61.02645
9.563	61.45573	61.35492	61.26731	61.19591	61.14099	61.1008	61.07257	61.05338	61.04066	61.03241	61.02714
9.564	61.45618	61.35542	61.26787	61.1965	61.14162	61.10144	61.07323	61.05405	61.04134	61.0331	61.02783
9.565	61.45662	61.35593	61.26842	61.1971	61.14224	61.10209	61.07389	61.05472	61.04202	61.03378	61.02851
9.566	61.45707	61.35643	61.26897	61.19769	61.14286	61.10273	61.07455	61.05539	61.0427	61.03446	61.0292
9.567	61.45752	61.35693	61.26952	61.19828	61.14348	61.10338	61.07521	61.05606	61.04338	61.03514	61.02988
9.568	61.45797	61.35744	61.27008	61.19887	61.1441	61.10402	61.07587	61.05673	61.04406	61.03583	61.03057
9.569	61.45841	61.35794	61.27063	61.19946	61.14473	61.10467	61.07653	61.0574	61.04473	61.03651	61.03125
9.57	61.45886	61.35844	61.27118	61.20005	61.14535	61.10531	61.07719	61.05807	61.04541	61.03719	61.03194
9.571	61.4593	61.35894	61.27173	61.20064	61.14597	61.10595	61.07785	61.05874	61.04609	61.03787	61.03262
9.572	61.45975	61.35945	61.27228	61.20123	61.14659	61.10659	61.0785	61.05941	61.04676	61.03855	61.0333
9.573	61.4602	61.35995	61.27283	61.20182	61.14721	61.10724	61.07916	61.06008	61.04744	61.03923	61.03399
9.574	61.46064	61.36045	61.27338	61.20241	61.14783	61.10788	61.07982	61.06075	61.04811	61.03991	61.03467
9.575	61.46109	61.36095	61.27393	61.203	61.14845	61.10852	61.08047	61.06141	61.04879	61.04059	61.03535
9.576	61.46153	61.36145	61.27448	61.20359	61.14906	61.10916	61.08113	61.06208	61.04946	61.04127	61.03603
9.577	61.46198	61.36195	61.27502	61.20418	61.14968	61.1098	61.08179	61.06275	61.05013	61.04195	61.03671
9.578	61.46242	61.36245	61.27557	61.20477	61.1503	61.11044	61.08244	61.06341	61.0508	61.04262	61.0374
9.579	61.46287	61.36295	61.27612	61.20535	61.15092	61.11108	61.0831	61.06408	61.05148	61.0433	61.03807
9.58	61.46331	61.36345	61.27667	61.20594	61.15154	61.11172	61.08376	61.06474	61.05215	61.04398	61.03875
9.581	61.46375	61.36395	61.27722	61.20653	61.15215	61.11236	61.08441	61.06541	61.05282	61.04465	61.03944
9.582	61.4642	61.36445	61.27777	61.20712	61.15277	61.113	61.08506	61.06607	61.0535	61.04533	61.04012
9.583	61.46464	61.36495	61.27831	61.2077	61.15339	61.11364	61.08572	61.06674	61.05417	61.04601	61.04079
9.584	61.46508	61.36545	61.27886	61.20829	61.154	61.11428	61.08637	61.0674	61.05484	61.04668	61.04147
9.585	61.46553	61.36594	61.27941	61.20887	61.15462	61.11491	61.08702	61.06807	61.05551	61.04736	61.04215
9.586	61.46597	61.36644	61.27995	61.20946	61.15524	61.11555	61.08768	61.06873	61.05618	61.04803	61.04283
9.587	61.46641	61.36694	61.2805	61.21004	61.15585	61.11619	61.08833	61.06939	61.05685	61.04871	61.04351
9.588	61.46685	61.36744	61.28104	61.21062	61.15646	61.11683	61.08898	61.07006	61.05752	61.04938	61.04418
9.589	61.4673	61.36794	61.28159	61.21121	61.15708	61.11746	61.08963	61.07072	61.05819	61.05006	61.04486
9.59	61.46774	61.36843	61.28214	61.2118	61.15769	61.1181	61.09029	61.07138	61.05886	61.05073	61.04554
9.591	61.46818	61.36893	61.28268	61.21238	61.15831	61.11874	61.09094	61.07204	61.05952	61.0514	61.04621
9.592	61.46862	61.36943	61.28322	61.21296	61.15892	61.11937	61.09159	61.0727	61.0602	61.05207	61.04689
9.593	61.46906	61.36992	61.28377	61.21354	61.15953	61.12001	61.09224	61.07336	61.06086	61.05275	61.04756
9.594	61.4695	61.37042	61.28431	61.21413	61.16014	61.12064	61.09289	61.07402	61.06153	61.05342	61.04824
9.595	61.46994	61.37091	61.28485	61.21471	61.16076	61.12127	61.09354	61.07468	61.0622	61.05409	61.04891
9.596	61.47038	61.37141	61.2854	61.21529	61.16137	61.12191	61.09419	61.07534	61.06286	61.05476	61.04958
9.597	61.47082	61.3719	61.28594	61.21587	61.16198	61.12254	61.09484	61.076	61.06353	61.05543	61.05026
9.598	61.47126	61.3724	61.28648	61.21645	61.16259	61.12317	61.09549	61.07666	61.0642	61.0561	61.05093
9.599	61.4717	61.37289	61.28703	61.21704	61.1632	61.12381	61.09613	61.07732	61.06486	61.05677	61.05161
9.6	61.47214	61.37339	61.28757	61.21762	61.16381	61.12444	61.09678	61.07798	61.06553	61.05744	61.05228
9.601	61.47258	61.37388	61.28811	61.2182	61.16442	61.12507	61.09743	61.07864	61.06619	61.05811	61.05295
9.602	61.47301	61.37437	61.28865	61.21878	61.16504	61.12571	61.09808	61.0793	61.06686	61.05878	61.05362
9.603	61.47345	61.37487	61.28919	61.21936	61.16565	61.12634	61.09872	61.07995	61.06752	61.05945	61.05429
9.604	61.47389	61.37536	61.28973	61.21994	61.16625	61.12697	61.09937	61.08061	61.06818	61.06012	61.05497
9.605	61.47433	61.37585	61.29027	61.22052	61.16686	61.1276	61.10002	61.08127	61.06885	61.06079	61.05563
9.606	61.47477	61.37635	61.29081	61.2211	61.16747	61.12823	61.10066	61.08192	61.06951	61.06145	61.0563
9.607	61.4752	61.37684	61.29135	61.22167	61.16808	61.12886	61.10131	61.08258	61.07018	61.06212	61.05698
9.608	61.47564	61.37733	61.29189	61.22225	61.16869	61.12949	61.10195	61.08323	61.07084	61.06279	61.05764
9.609	61.47608	61.37782	61.29243	61.22283	61.1693	61.13012	61.1026	61.08389	61.0715	61.06345	61.05832
9.61	61.47652	61.37831	61.29297	61.22341	61.1699	61.13074	61.10324	61.08455	61.07216	61.06412	61.05898
9.611	61.47695	61.3788	61.29351	61.22398	61.17051	61.13137	61.10389	61.0852	61.07282	61.06479	61.05965
9.612	61.47739	61.3793	61.29404	61.22456	61.17112	61.132	61.10453	61.08585	61.07348	61.06545	61.06032
9.613	61.47783	61.37978	61.29458	61.22514	61.17172	61.13263	61.10517	61.08651	61.07414	61.06612	61.06099
9.614	61.47826	61.38028	61.29512	61.22572	61.17233	61.13326	61.10582	61.08716	61.0748	61.06678	61.06166
9.615	61.47869	61.38076	61.29566	61.22629	61.17294	61.13389	61.10646	61.08781	61.07546	61.06744	61.06232
9.616	61.47913	61.38126	61.2962	61.22687	61.17354	61.13451	61.1071	61.08846	61.07612	61.06811	61.06299
9.617	61.47956	61.38174	61.29673	61.22744	61.17414	61.13514	61.10774	61.08912	61.07678	61.06877	61.06366
9.618	61.48	61.38223	61.29727	61.22802	61.17475	61.13577	61.10838	61.08977	61.07744	61.06944	61.06432
9.619	61.48043	61.38272	61.29781	61.22859	61.17535	61.13639	61.10902	61.09042	61.0781	61.0701	61.06499
9.62	61.48087	61.38321	61.29834	61.22916	61.17596	61.13702	61.10966	61.09107	61.07875	61.07076	61.06565
9.621	61.4813	61.3837	61.29888	61.22974	61.17656	61.13764	61.11031	61.09172	61.07941	61.07142	61.06632
9.622	61.48174	61.38419	61.29941	61.23031	61.17717	61.13827	61.11095	61.09237	61.08007	61.07208	61.06698
9.623	61.48217	61.38467	61.29995	61.23089	61.17777	61.13889	61.11158	61.09302	61.08073	61.07275	61.06765
9.624	61.4826	61.38516	61.30048	61.23146	61.17837	61.13951	61.11222	61.09367	61.08138	61.07341	61.06831
9.625	61.48304	61.38565	61.30102	61.23203	61.17897	61.14014	61.11286	61.09432	61.08204	61.07407	61.06897
9.626	61.48347	61.38614	61.30155	61.2326	61.17957	61.14076	61.1135	61.09497	61.0827	61.07473	61.06963
9.627	61.4839	61.38662	61.30208	61.23318	61.18018	61.14139	61.11414	61.09562	61.08335	61.07539	61.0703
9.628	61.48434	61.38711	61.30262	61.23375	61.18078	61.14201	61.11478	61.09627	61.084	61.07605	61.07096
9.629	61.48477	61.3876	61.30315	61.23432	61.18138	61.14263	61.11541	61.09692	61.08466	61.07671	61.07162
9.63	61.4852	61.38808	61.30368	61.23489	61.18198	61.14325	61.11605	61.09756	61.08531	61.07736	61.07228
9.631	61.48563	61.38857	61.30421	61.23546	61.18258	61.14388	61.11669	61.09821	61.08597	61.07802	61.07294
9.632	61.48606	61.38905	61.30475	61.23603	61.18318	61.1445	61.11732	61.09885	61.08662	61.07868	61.0736
9.633	61.48649	61.38954	61.30528	61.2366	61.18378	61.14512	61.11796	61.0995	61.08727	61.07934	61.07426
9.634	61.48692	61.39002	61.30581	61.23717	61.18438	61.14574	61.1186	61.10015	61.08793	61.07999	61.07492
9.635	61.48735	61.39051	61.30634	61.23774	61.18497	61.14636	61.11923	61.1008	61.08858	61.08065	61.07558
9.636	61.48779	61.39099	61.30687	61.23831	61.18557	61.14698	61.11987	61.10144	61.08923	61.08131	61.07624
9.637	61.48822	61.39148	61.30741	61.23888	61.18617	61.1476	61.1205	61.10209	61.08988	61.08196	61.0769
9.638	61.48864	61.39196	61.30794	61.23945	61.18677	61.14822	61.12114	61.10273	61.09053	61.08262	61.07756
9.639	61.48907	61.39244	61.30847	61.24002	61.18737	61.14884	61.12177	61.10337	61.09119	61.08327	61.07822
9.64	61.4895	61.39293	61.309	61.24059	61.18797	61.14946	61.12241	61.10402	61.09184	61.08393	61.07888
9.641	61.48993	61.39341	61.30952	61.24115	61.18856	61.15007	61.12304	61.10466	61.09249	61.08458	61.07954
9.642	61.49036	61.39389	61.31005	61.24172	61.18916	61.15069	61.12367	61.1053	61.09314	61.08524	61.08019
9.643	61.49079	61.39437	61.31059	61.24229	61.18975	61.15131	61.12431	61.10595	61.09379	61.08589	61.08085
9.644	61.49122	61.39486	61.31112	61.24286	61.19035	61.15193	61.12494	61.10659	61.09444	61.08655	61.0815
9.645	61.49165	61.39534	61.31164	61.24342	61.19095	61.15255	61.12557	61.10723	61.09509	61.0872	61.08216
9.646	61.49208	61.39582	61.31217	61.24399	61.19154	61.15316	61.1262	61.10787	61.09573	61.08785	61.08282
9.647	61.4925	61.3963	61.3127	61.24455	61.19214	61.15378	61.12683	61.10851	61.09638	61.0885	61.08347
9.648	61.49293	61.39678	61.31322	61.24512	61.19273	61.15439	61.12746	61.10915	61.09703	61.08916	61.08413
9.649	61.49336	61.39726	61.31375	61.24569	61.19333	61.15501	61.12809	61.10979	61.09768	61.08981	61.08478
9.65	61.49379	61.39774	61.31428	61.24625	61.19392	61.15562	61.12872	61.11044	61.09832	61.09046	61.08544
9.651	61.49421	61.39822	61.31481	61.24681	61.19452	61.15624	61.12935	61.11108	61.09897	61.09111	61.08609
9.652	61.49464	61.3987	61.31533	61.24738	61.19511	61.15685	61.12998	61.11172	61.09962	61.09176	61.08674
9.653	61.49506	61.39919	61.31586	61.24794	61.1957	61.15747	61.13061	61.11235	61.10026	61.09241	61.0874
9.654	61.49549	61.39967	61.31638	61.2485	61.19629	61.15808	61.13124	61.113	61.10091	61.09306	61.08805
9.655	61.49592	61.40014	61.31691	61.24907	61.19688	61.1587	61.13187	61.11363	61.10155	61.09371	61.0887
9.656	61.49634	61.40062	61.31744	61.24963	61.19748	61.15931	61.1325	61.11427	61.1022	61.09436	61.08936
9.657	61.49677	61.4011	61.31796	61.25019	61.19807	61.15992	61.13313	61.11491	61.10284	61.09501	61.09001
9.658	61.49719	61.40158	61.31849	61.25076	61.19866	61.16053	61.13375	61.11555	61.10349	61.09566	61.09066
9.659	61.49762	61.40206	61.31901	61.25132	61.19925	61.16114	61.13438	61.11618	61.10413	61.09631	61.09131
9.66	61.49804	61.40253	61.31953	61.25188	61.19984	61.16176	61.13501	61.11682	61.10477	61.09695	61.09196
9.661	61.49847	61.40301	61.32006	61.25244	61.20043	61.16237	61.13563	61.11746	61.10542	61.0976	61.09261
9.662	61.49889	61.40349	61.32058	61.253	61.20102	61.16298	61.13626	61.11809	61.10606	61.09825	61.09326
9.663	61.49931	61.40397	61.32111	61.25356	61.20161	61.16359	61.13688	61.11873	61.1067	61.0989	61.09391
9.664	61.49974	61.40445	61.32163	61.25412	61.2022	61.1642	61.13751	61.11936	61.10735	61.09954	61.09456
9.665	61.50016	61.40492	61.32215	61.25468	61.20279	61.16481	61.13813	61.12	61.10799	61.10019	61.09521
9.666	61.50058	61.4054	61.32267	61.25525	61.20338	61.16542	61.13876	61.12063	61.10863	61.10083	61.09586
9.667	61.50101	61.40587	61.3232	61.2558	61.20397	61.16603	61.13938	61.12127	61.10927	61.10148	61.0965
9.668	61.50143	61.40635	61.32372	61.25636	61.20456	61.16664	61.14001	61.1219	61.10991	61.10212	61.09715
9.669	61.50185	61.40683	61.32424	61.25692	61.20514	61.16725	61.14063	61.12254	61.11055	61.10277	61.0978
9.67	61.50228	61.4073	61.32476	61.25748	61.20573	61.16786	61.14125	61.12317	61.11119	61.10341	61.09845
9.671	61.5027	61.40778	61.32528	61.25804	61.20632	61.16846	61.14188	61.1238	61.11183	61.10406	61.09909
9.672	61.50312	61.40825	61.3258	61.2586	61.20691	61.16908	61.1425	61.12444	61.11247	61.1047	61.09974
9.673	61.50354	61.40873	61.32632	61.25916	61.20749	61.16968	61.14312	61.12506	61.11311	61.10534	61.10038
9.674	61.50396	61.4092	61.32684	61.25971	61.20808	61.17029	61.14374	61.1257	61.11375	61.10599	61.10103
9.675	61.50438	61.40967	61.32736	61.26027	61.20866	61.17089	61.14436	61.12633	61.11438	61.10663	61.10167
9.676	61.50481	61.41014	61.32788	61.26083	61.20925	61.1715	61.14499	61.12696	61.11502	61.10727	61.10232
9.677	61.50523	61.41062	61.3284	61.26138	61.20984	61.17211	61.14561	61.12759	61.11566	61.10791	61.10296
9.678	61.50565	61.41109	61.32892	61.26194	61.21042	61.17271	61.14622	61.12822	61.11629	61.10855	61.10361
9.679	61.50607	61.41156	61.32944	61.26249	61.211	61.17332	61.14685	61.12885	61.11693	61.1092	61.10425
9.68	61.50648	61.41204	61.32996	61.26305	61.21159	61.17392	61.14746	61.12948	61.11757	61.10984	61.1049
9.681	61.5069	61.41251	61.33047	61.2636	61.21217	61.17453	61.14809	61.13011	61.11821	61.11048	61.10554
9.682	61.50732	61.41298	61.33099	61.26416	61.21275	61.17513	61.1487	61.13074	61.11884	61.11111	61.10618
9.683	61.50774	61.41345	61.33151	61.26471	61.21334	61.17574	61.14932	61.13137	61.11948	61.11176	61.10682
9.684	61.50816	61.41393	61.33203	61.26527	61.21392	61.17634	61.14994	61.132	61.12011	61.1124	61.10746
9.685	61.50858	61.4144	61.33254	61.26582	61.2145	61.17694	61.15056	61.13263	61.12075	61.11303	61.1081
9.686	61.509	61.41487	61.33306	61.26638	61.21508	61.17755	61.15118	61.13325	61.12138	61.11367	61.10875
9.687	61.50942	61.41534	61.33358	61.26693	61.21567	61.17815	61.15179	61.13388	61.12201	61.11431	61.10939
9.688	61.50984	61.41581	61.33409	61.26748	61.21625	61.17875	61.15241	61.13451	61.12265	61.11495	61.11003
9.689	61.51025	61.41628	61.33461	61.26804	61.21683	61.17935	61.15303	61.13514	61.12328	61.11559	61.11067
9.69	61.51067	61.41675	61.33512	61.26859	61.21741	61.17995	61.15364	61.13576	61.12391	61.11622	61.11131
9.691	61.51109	61.41722	61.33564	61.26914	61.21799	61.18056	61.15426	61.13639	61.12455	61.11686	61.11195
9.692	61.51151	61.41769	61.33615	61.26969	61.21857	61.18116	61.15488	61.13701	61.12518	61.1175	61.11259
9.693	61.51192	61.41816	61.33667	61.27024	61.21915	61.18176	61.15549	61.13764	61.12581	61.11813	61.11323
9.694	61.51234	61.41862	61.33718	61.27079	61.21973	61.18236	61.15611	61.13826	61.12644	61.11877	61.11386
9.695	61.51276	61.41909	61.3377	61.27135	61.22031	61.18296	61.15672	61.13889	61.12707	61.1194	61.1145
9.696	61.51317	61.41956	61.33821	61.2719	61.22089	61.18356	61.15734	61.13951	61.1277	61.12004	61.11514
9.697	61.51359	61.42003	61.33872	61.27245	61.22147	61.18416	61.15795	61.14013	61.12833	61.12067	61.11578
9.698	61.514	61.4205	61.33924	61.27299	61.22205	61.18476	61.15856	61.14076	61.12896	61.12131	61.11642
9.699	61.51442	61.42097	61.33975	61.27355	61.22263	61.18536	61.15918	61.14138	61.12959	61.12194	61.11705
9.7	61.51484	61.42144	61.34026	61.2741	61.2232	61.18596	61.15979	61.142	61.13022	61.12257	61.11769
9.701	61.51525	61.4219	61.34077	61.27464	61.22378	61.18655	61.1604	61.14263	61.13085	61.12321	61.11832
9.702	61.51567	61.42237	61.34129	61.27519	61.22436	61.18715	61.16101	61.14325	61.13148	61.12384	61.11896
9.703	61.51608	61.42284	61.3418	61.27574	61.22493	61.18775	61.16162	61.14387	61.13211	61.12447	61.11959
9.704	61.51649	61.4233	61.34231	61.27629	61.22551	61.18834	61.16224	61.14449	61.13274	61.12511	61.12023
9.705	61.51691	61.42377	61.34282	61.27684	61.22609	61.18894	61.16285	61.14511	61.13336	61.12574	61.12086
9.706	61.51732	61.42423	61.34333	61.27739	61.22666	61.18954	61.16346	61.14573	61.13399	61.12637	61.1215
9.707	61.51774	61.4247	61.34384	61.27793	61.22724	61.19013	61.16407	61.14635	61.13462	61.127	61.12213
9.708	61.51815	61.42516	61.34435	61.27848	61.22781	61.19073	61.16468	61.14697	61.13524	61.12763	61.12276
9.709	61.51856	61.42563	61.34486	61.27903	61.22839	61.19133	61.16529	61.14759	61.13587	61.12826	61.1234
9.71	61.51897	61.42609	61.34537	61.27957	61.22896	61.19192	61.1659	61.14821	61.1365	61.12889	61.12403
9.711	61.51939	61.42656	61.34588	61.28012	61.22953	61.19252	61.16651	61.14883	61.13712	61.12952	61.12466
9.712	61.5198	61.42702	61.34639	61.28067	61.23011	61.19311	61.16712	61.14945	61.13775	61.13015	61.1253
9.713	61.52021	61.42749	61.3469	61.28121	61.23068	61.1937	61.16773	61.15007	61.13837	61.13078	61.12593
9.714	61.52063	61.42795	61.34741	61.28175	61.23125	61.1943	61.16833	61.15069	61.139	61.13141	61.12656
9.715	61.52104	61.42841	61.34792	61.2823	61.23183	61.19489	61.16894	61.15131	61.13962	61.13203	61.12719
9.716	61.52145	61.42888	61.34842	61.28284	61.2324	61.19548	61.16955	61.15192	61.14024	61.13266	61.12782
9.717	61.52186	61.42934	61.34893	61.28339	61.23298	61.19608	61.17016	61.15254	61.14087	61.13329	61.12845
9.718	61.52227	61.4298	61.34944	61.28393	61.23354	61.19667	61.17076	61.15316	61.14149	61.13392	61.12908
9.719	61.52268	61.43026	61.34995	61.28448	61.23412	61.19726	61.17137	61.15377	61.14211	61.13454	61.12971
9.72	61.52309	61.43073	61.35045	61.28502	61.23469	61.19785	61.17198	61.15439	61.14273	61.13517	61.13034
9.721	61.5235	61.43119	61.35096	61.28556	61.23526	61.19844	61.17258	61.155	61.14336	61.1358	61.13097
9.722	61.52391	61.43165	61.35147	61.28611	61.23583	61.19904	61.17319	61.15562	61.14398	61.13643	61.1316
9.723	61.52432	61.43211	61.35197	61.28665	61.2364	61.19963	61.17379	61.15623	61.1446	61.13705	61.13223
9.724	61.52473	61.43258	61.35248	61.28719	61.23697	61.20021	61.1744	61.15685	61.14522	61.13768	61.13285
9.725	61.52514	61.43303	61.35298	61.28773	61.23754	61.20081	61.175	61.15746	61.14584	61.1383	61.13348
9.726	61.52555	61.43349	61.35349	61.28827	61.23811	61.2014	61.17561	61.15808	61.14646	61.13892	61.13411
9.727	61.52596	61.43396	61.35399	61.28881	61.23868	61.20198	61.17621	61.15869	61.14708	61.13955	61.13474
9.728	61.52637	61.43441	61.3545	61.28936	61.23925	61.20258	61.17682	61.1593	61.1477	61.14017	61.13536
9.729	61.52678	61.43488	61.355	61.28989	61.23981	61.20316	61.17742	61.15992	61.14832	61.1408	61.13599
9.73	61.52719	61.43533	61.35551	61.29044	61.24038	61.20375	61.17802	61.16053	61.14894	61.14142	61.13662
9.731	61.5276	61.43579	61.35601	61.29098	61.24095	61.20434	61.17862	61.16114	61.14956	61.14204	61.13724
9.732	61.528	61.43625	61.35651	61.29152	61.24152	61.20493	61.17923	61.16175	61.15018	61.14267	61.13786
9.733	61.52841	61.43671	61.35702	61.29205	61.24208	61.20552	61.17982	61.16236	61.15079	61.14329	61.13849
9.734	61.52882	61.43717	61.35752	61.29259	61.24265	61.2061	61.18043	61.16298	61.15141	61.14391	61.13911
9.735	61.52922	61.43763	61.35802	61.29313	61.24322	61.20669	61.18103	61.16359	61.15203	61.14453	61.13974
9.736	61.52963	61.43809	61.35852	61.29367	61.24379	61.20728	61.18163	61.1642	61.15265	61.14515	61.14036
9.737	61.53004	61.43855	61.35903	61.29421	61.24435	61.20786	61.18223	61.16481	61.15326	61.14577	61.14098
9.738	61.53045	61.439	61.35953	61.29475	61.24492	61.20845	61.18283	61.16542	61.15388	61.14639	61.14161
9.739	61.53085	61.43946	61.36003	61.29528	61.24548	61.20903	61.18343	61.16602	61.1545	61.14701	61.14223
9.74	61.53126	61.43992	61.36053	61.29582	61.24605	61.20962	61.18403	61.16663	61.15511	61.14763	61.14285
9.741	61.53167	61.44037	61.36103	61.29636	61.24661	61.21021	61.18463	61.16724	61.15573	61.14825	61.14347
9.742	61.53207	61.44083	61.36153	61.2969	61.24718	61.21079	61.18523	61.16785	61.15634	61.14887	61.1441
9.743	61.53247	61.44129	61.36203	61.29743	61.24774	61.21137	61.18583	61.16846	61.15696	61.14949	61.14472
9.744	61.53288	61.44174	61.36253	61.29797	61.24831	61.21196	61.18642	61.16907	61.15757	61.15011	61.14534
9.745	61.53329	61.4422	61.36303	61.2985	61.24887	61.21254	61.18702	61.16967	61.15818	61.15073	61.14596
9.746	61.53369	61.44265	61.36353	61.29904	61.24943	61.21312	61.18762	61.17028	61.1588	61.15134	61.14658
9.747	61.5341	61.44311	61.36403	61.29958	61.24999	61.21371	61.18822	61.17089	61.15941	61.15196	61.1472
